,Average ELA Proficiency,Average Math Proficiency,Grade 3 ELA - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 ELA 4s - American Indian or Alaska Native,Grade 3 ELA 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 ELA 4s - White,Grade 3 ELA 4s - Multiracial,Grade 3 ELA 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math - All Students tested,Grade 3 Math 4s - All Students,Grade 3 Math 4s - American Indian or Alaska Native,Grade 3 Math 4s - Black or African American,Grade 3 Math 4s - Hispanic or Latino,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 Math 4s - White,Grade 3 Math 4s - Multiracial,Grade 3 Math 4s - Limited English Proficient,Grade 3 Math 4s - Economically Disadvantaged,Grade 4 ELA - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 ELA 4s - American Indian or Alaska Native,Grade 4 ELA 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 ELA 4s - White,Grade 4 ELA 4s - Multiracial,Grade 4 ELA 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math - All Students Tested,Grade 4 Math 4s - All Students,Grade 4 Math 4s - American Indian or Alaska Native,Grade 4 Math 4s - Black or African American,Grade 4 Math 4s - Hispanic or Latino,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 Math 4s - White,Grade 4 Math 4s - Multiracial,Grade 4 Math 4s - Limited English Proficient,Grade 4 Math 4s - Economically Disadvantaged,Grade 5 ELA - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 ELA 4s - American Indian or Alaska Native,Grade 5 ELA 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 ELA 4s - White,Grade 5 ELA 4s - Multiracial,Grade 5 ELA 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math - All Students Tested,Grade 5 Math 4s - All Students,Grade 5 Math 4s - American Indian or Alaska Native,Grade 5 Math 4s - Black or African American,Grade 5 Math 4s - Hispanic or Latino,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 Math 4s - White,Grade 5 Math 4s - Multiracial,Grade 5 Math 4s - Limited English Proficient,Grade 5 Math 4s - Economically Disadvantaged,Grade 6 ELA - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 ELA 4s - American Indian or Alaska Native,Grade 6 ELA 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 ELA 4s - White,Grade 6 ELA 4s - Multiracial,Grade 6 ELA 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math - All Students Tested,Grade 6 Math 4s - All Students,Grade 6 Math 4s - American Indian or Alaska Native,Grade 6 Math 4s - Black or African American,Grade 6 Math 4s - Hispanic or Latino,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 Math 4s - White,Grade 6 Math 4s - Multiracial,Grade 6 Math 4s - Limited English Proficient,Grade 6 Math 4s - Economically Disadvantaged,Grade 7 ELA - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 ELA 4s - American Indian or Alaska Native,Grade 7 ELA 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 ELA 4s - White,Grade 7 ELA 4s - Multiracial,Grade 7 ELA 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math - All Students Tested,Grade 7 Math 4s - All Students,Grade 7 Math 4s - American Indian or Alaska Native,Grade 7 Math 4s - Black or African American,Grade 7 Math 4s - Hispanic or Latino,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 Math 4s - White,Grade 7 Math 4s - Multiracial,Grade 7 Math 4s - Limited English Proficient,Grade 7 Math 4s - Economically Disadvantaged,Grade 8 ELA - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 ELA 4s - American Indian or Alaska Native,Grade 8 ELA 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 ELA 4s - White,Grade 8 ELA 4s - Multiracial,Grade 8 ELA 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math - All Students Tested,Grade 8 Math 4s - All Students,Grade 8 Math 4s - American Indian or Alaska Native,Grade 8 Math 4s - Black or African American,Grade 8 Math 4s - Hispanic or Latino,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 Math 4s - White,Grade 8 Math 4s - Multiracial,Grade 8 Math 4s - Limited English Proficient,Grade 8 Math 4s - Economically Disadvantaged
289,,,99,2,0,0,1,0,0,0,0,2,101,3,0,0,1,0,0,0,0,3,99,11,0,0,8,0,0,0,0,9,106,5,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,,,74,3,0,0,3,0,0,0,1,0,78,18,0,0,14,0,0,0,5,0,73,24,0,0,22,0,0,0,0,23,73,17,0,0,13,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2.27,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,4,0,0,1,0,0,0,0,4,123,4,0,0,3,0,0,0,0,4,78,2,0,1,1,0,0,0,0,0,77,1,0,1,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,0,85,3,0,0,3,0,0,0,0,0
292,,,63,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,74,2,0,0,1,0,0,0,0,2,79,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2.05,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,2,0,0,0,0,0,1,87,2,0,0,2,0,0,0,0,2,91,0,0,0,0,0,0,0,0,0,98,1,0,0,1,0,0,0,0,0,89,2,0,0,2,0,0,0,0,1,98,1,0,0,1,0,0,0,0,0
294,2.21,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2,0,0,1,0,0,0,0,1,145,3,0,1,2,0,0,0,0,3,122,2,0,1,1,0,0,0,0,2,128,2,0,0,1,0,0,0,0,2,148,6,0,1,4,0,0,0,0,4,151,3,0,2,0,0,0,0,0,3
295,2.17,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,2,0,0,0,0,0,58,2,0,0,2,0,0,0,0,0,74,1,0,0,1,0,0,0,0,1,74,1,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,65,2,0,0,0,0,0,0,0,1
296,2.0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,0,0,2,0,0,0,0,2,76,1,0,0,1,0,0,0,0,1,90,1,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,94,1,0,0,1,0,0,0,0,1,100,1,0,0,0,0,0,0,0,1
297,2.64,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,0,0,6,0,0,0,0,5,90,14,0,0,14,0,0,0,0,13,101,10,0,0,9,0,0,0,0,10,100,15,0,0,11,0,0,0,0,14,90,5,0,0,4,0,0,0,0,4,91,35,0,0,26,0,0,0,0,33
298,2.1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,49,1,0,0,1,0,0,0,0,1,51,3,0,0,1,0,0,0,1,2
299,2.05,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,3,0,1,1,0,0,0,0,0,153,1,0,0,1,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,133,4,0,0,4,0,0,0,0,4,147,1,0,0,1,0,0,0,0,0
300,1.9,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
301,2.27,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,0,0,5,0,0,0,0,7,138,0,0,0,0,0,0,0,0,0,117,3,0,0,3,0,0,0,0,0,117,1,0,0,1,0,0,0,0,0,116,1,0,0,1,0,0,0,0,1,116,2,0,0,1,0,0,0,0,2
302,2.57,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,1,0,0,0,0,3,56,11,0,0,7,0,0,0,0,9,43,3,0,0,2,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,56,7,0,0,4,0,0,0,0,5,56,4,0,0,2,0,0,0,0,4
303,2.24,2.22,82,0,0,0,0,0,0,0,0,0,85,2,0,0,2,0,0,0,0,2,70,2,0,0,1,0,0,0,0,0,75,10,0,1,6,0,0,0,1,0,78,1,0,0,1,0,0,0,0,1,82,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2.1,2.22,64,1,0,0,1,0,0,0,0,0,69,4,0,0,3,0,0,0,0,0,62,3,0,1,1,0,0,0,0,0,63,3,0,1,1,0,0,0,0,0,60,2,0,0,1,0,0,0,0,0,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2.58,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,7,0,0,3,0,0,0,0,7,130,22,0,0,16,0,0,0,0,22,142,9,0,1,6,0,0,0,0,7,148,13,0,2,8,0,0,0,0,10,131,14,0,0,9,0,0,0,0,13,137,19,0,7,12,0,0,0,0,18
306,2.14,2.35,102,0,0,0,0,0,0,0,0,0,103,9,0,0,6,0,0,0,0,9,91,2,0,0,2,0,0,0,0,2,93,9,0,3,6,0,0,0,0,9,89,3,0,1,2,0,0,0,0,3,89,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3,0,0,3,0,0,0,1,3,84,6,0,0,5,0,0,0,0,5,90,7,0,0,6,0,0,0,0,0,90,6,0,0,5,0,0,0,0,0,89,11,0,0,10,0,0,0,0,10,89,4,0,0,3,0,0,0,0,4
308,,,57,2,0,0,2,0,0,0,0,0,58,7,0,2,5,0,0,0,0,0,59,2,0,0,2,0,0,0,0,0,59,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2.68,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,10,0,0,2,0,0,0,0,9,76,12,0,0,3,0,0,0,0,11,66,7,0,0,5,0,0,0,0,5,66,3,0,0,2,0,0,0,0,3,74,5,0,0,2,0,0,0,0,5,74,12,0,0,5,0,0,0,0,11
310,2.35,2.54,30,1,0,0,0,0,0,0,0,0,30,4,0,0,2,0,0,0,0,0,25,1,0,0,1,0,0,0,0,0,25,4,0,2,2,0,0,0,0,0,20,2,0,1,1,0,0,0,0,2,20,1,0,1,0,0,0,0,0,1,36,3,0,0,0,0,0,0,0,0,36,3,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,1,0,0,1,0,0,0,0,0,40,3,0,0,2,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0
311,2.63,2.97,160,24,0,3,14,0,3,0,0,16,162,51,0,6,35,0,5,0,1,38,153,49,0,8,25,0,7,0,0,37,158,57,0,9,32,0,8,0,1,43,150,27,0,7,13,0,3,0,0,21,156,33,0,6,13,0,6,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2.43,2.64,173,4,0,1,2,0,0,0,0,3,177,20,0,1,15,0,2,0,1,18,195,13,0,0,10,0,1,0,0,12,196,23,0,2,13,4,0,0,2,23,132,7,0,0,4,2,1,0,0,7,134,12,0,1,6,2,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2.16,2.39,133,5,0,3,2,0,0,0,0,4,132,13,0,3,9,0,0,0,0,11,134,8,0,0,7,0,0,0,0,7,136,11,0,0,7,0,0,0,0,10,118,3,0,0,3,0,0,0,0,3,120,4,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2.57,2.84,54,1,0,0,1,0,0,0,0,1,54,7,0,0,6,0,0,0,0,5,53,7,0,0,7,0,0,0,0,3,53,11,0,2,9,0,0,0,0,5,48,5,0,1,4,0,0,0,0,4,48,12,0,1,11,0,0,0,0,6,62,5,0,0,4,0,0,0,0,2,62,12,0,0,10,0,0,0,0,6,62,9,0,0,9,0,0,0,0,5,62,5,0,0,5,0,0,0,0,2,52,8,0,1,7,0,0,0,0,5,52,15,0,2,13,0,0,0,0,10
315,2.32,2.34,128,0,0,0,0,0,0,0,0,0,129,6,2,0,2,2,0,0,0,6,121,4,0,0,3,1,0,0,0,0,127,1,0,0,1,0,0,0,0,0,137,11,0,0,8,1,1,0,0,9,142,1,0,0,0,1,0,0,0,1,120,7,0,0,4,3,0,0,0,6,122,6,0,0,2,3,0,0,0,6,80,5,0,0,1,0,1,0,0,0,79,2,0,0,0,0,2,0,0,0,87,4,0,0,3,0,1,0,0,0,85,5,0,0,2,0,0,0,0,0
316,2.13,2.14,83,1,0,1,0,0,0,0,0,1,85,7,0,2,5,0,0,0,0,7,71,1,0,0,1,0,0,0,0,1,73,4,0,2,2,0,0,0,0,4,87,2,0,0,0,0,0,0,0,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2.87,3.09,156,30,0,0,7,7,15,1,0,2,156,55,0,0,16,9,28,2,0,7,157,36,0,0,11,3,18,0,0,6,155,47,0,0,13,5,23,0,0,4,122,29,0,0,3,5,18,0,0,6,122,39,0,0,7,10,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2.31,2.42,135,6,0,0,4,0,0,0,0,0,137,9,0,2,6,0,0,0,1,0,124,10,0,0,9,0,0,0,2,10,127,10,0,0,7,0,0,0,1,10,126,3,0,1,2,0,0,0,0,0,129,5,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2.15,2.33,156,4,0,0,3,0,0,0,0,3,163,23,0,0,21,0,0,0,1,19,125,4,0,2,1,0,0,0,0,3,136,4,0,1,3,0,0,0,0,3,164,0,0,0,0,0,0,0,0,0,165,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2.37,2.55,89,2,0,0,2,0,0,0,0,0,91,10,0,0,10,0,0,0,1,6,72,4,0,0,2,0,0,0,0,2,74,7,0,0,4,0,0,0,0,4,74,7,0,0,6,0,0,0,0,6,74,7,0,0,6,0,0,0,0,6,55,6,0,0,5,0,0,0,0,4,54,24,0,0,18,0,0,0,5,17,64,4,0,0,4,0,0,0,0,2,63,2,0,0,2,0,0,0,0,1,58,1,0,0,1,0,0,0,0,1,59,3,0,0,3,0,0,0,0,2
321,2.27,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,4,0,0,3,0,0,0,0,3,246,3,0,0,1,0,0,0,0,2,211,5,0,1,4,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,238,7,0,1,6,0,0,0,0,6,186,0,0,0,0,0,0,0,0,0
322,2.08,2.24,186,6,0,2,3,0,0,0,0,4,197,16,0,4,10,0,0,0,1,12,190,9,0,1,8,0,0,0,0,8,194,14,0,3,10,0,0,0,0,11,148,1,0,0,1,0,0,0,0,1,154,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2.49,2.54,28,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,31,3,0,0,3,0,0,0,0,0,31,7,0,0,5,0,0,0,0,0,28,2,0,0,0,0,0,0,0,1,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2.27,2.2,70,1,0,0,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,0,66,1,0,0,1,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,79,4,0,0,3,0,0,0,0,0,79,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2.7,3.01,107,10,0,0,4,4,2,0,0,7,112,30,0,3,10,14,3,0,1,22,125,18,0,0,9,7,2,0,0,14,125,23,0,1,11,9,2,0,0,18,132,10,0,0,5,3,0,0,0,5,137,17,0,1,8,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2.13,2.3,104,1,0,0,1,0,0,0,0,1,96,3,0,0,3,0,0,0,0,3,90,1,0,0,1,0,0,0,0,0,93,2,0,0,2,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,86,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2.16,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2,0,0,1,1,0,0,0,1,197,11,0,1,7,3,0,0,1,10,204,4,0,0,2,1,0,0,0,4,220,9,0,1,4,3,0,0,1,9,188,5,0,1,1,1,0,0,0,5,144,1,0,0,1,0,0,0,0,1
328,2.81,3.08,73,16,0,0,7,0,9,0,0,2,71,34,0,0,12,2,17,0,0,6,85,18,0,1,7,0,9,0,0,6,86,23,0,2,8,0,7,0,0,7,75,10,0,1,2,0,5,0,0,0,74,20,0,0,4,3,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2.02,2.05,154,0,0,0,0,0,0,0,0,0,160,7,0,0,6,0,0,0,1,7,159,4,0,1,2,0,0,0,0,4,162,3,0,1,2,0,0,0,1,3,159,1,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2.47,2.8,192,6,0,0,5,1,0,0,0,5,197,32,0,1,27,3,1,0,2,26,242,50,0,4,39,6,0,0,1,35,249,72,0,5,58,6,0,0,7,54,224,22,0,3,17,0,0,0,0,17,233,42,0,2,32,0,0,0,1,33,195,17,0,2,13,0,0,0,0,12,202,40,0,5,31,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2.33,2.52,113,2,0,0,0,0,0,0,0,2,117,12,0,2,7,0,0,0,0,10,116,12,0,0,8,0,0,0,0,11,121,13,0,0,8,0,0,0,1,12,90,2,0,0,1,0,0,0,0,1,93,4,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2.17,2.22,171,2,0,0,2,0,0,0,0,2,182,2,0,1,0,1,0,0,0,2,191,8,0,1,4,0,0,0,0,7,197,11,0,1,4,0,0,0,1,10,172,2,0,1,1,0,0,0,0,2,178,3,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2.41,2.41,142,5,0,2,1,2,0,0,0,2,143,5,0,1,3,1,0,0,1,4,119,6,0,1,2,3,0,0,0,3,124,11,0,3,5,2,0,0,0,8,128,1,0,0,0,0,0,0,0,1,130,6,0,1,4,0,0,0,0,4,132,6,0,2,3,1,0,0,0,5,136,8,0,2,5,1,0,0,0,6,136,9,0,0,6,0,0,0,0,7,134,5,0,2,2,0,0,0,0,4,135,10,0,0,6,2,0,0,0,5,85,0,0,0,0,0,0,0,0,0
334,2.54,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,62,0,10,29,19,0,0,0,51,378,70,0,11,30,26,0,0,0,58,348,51,0,5,24,20,2,0,0,46,352,60,0,7,19,30,4,0,0,56,340,37,0,7,15,11,3,0,0,31,328,45,0,9,17,14,3,0,0,38
