,School Name,SED Code,Location Code,District,Latitude,Longitude,Address (Full),City,Zip,Grades,Grade Low,Grade High,Community School?,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Effective School Leadership %,Strong Family-Community Ties %,Trust %,Rigorous Instruction Rating_Approaching Target,Rigorous Instruction Rating_Exceeding Target,Rigorous Instruction Rating_Meeting Target,Rigorous Instruction Rating_Not Meeting Target,Collaborative Teachers Rating_Approaching Target,Collaborative Teachers Rating_Exceeding Target,Collaborative Teachers Rating_Meeting Target,Collaborative Teachers Rating_Not Meeting Target,Supportive Environment Rating_Approaching Target,Supportive Environment Rating_Exceeding Target,Supportive Environment Rating_Meeting Target,Supportive Environment Rating_Not Meeting Target,Effective School Leadership Rating_Approaching Target,Effective School Leadership Rating_Exceeding Target,Effective School Leadership Rating_Meeting Target,Effective School Leadership Rating_Not Meeting Target,Strong Family-Community Ties Rating_Approaching Target,Strong Family-Community Ties Rating_Exceeding Target,Strong Family-Community Ties Rating_Meeting Target,Strong Family-Community Ties Rating_Not Meeting Target,Trust Rating_Approaching Target,Trust Rating_Exceeding Target,Trust Rating_Meeting Target,Trust Rating_Not Meeting Target,Student Achievement Rating_Approaching Target,Student Achievement Rating_Exceeding Target,Student Achievement Rating_Meeting Target,Student Achievement Rating_Not Meeting Target
342,WEST BRONX ACADEMY FOR THE FUTURE,321000011243,10X243,10,40.859516,-73.88858,"500 E FORDHAM RD BRONX, NY 10458",BRONX,10458,"06,07,08,09,10,11,12",06,12,No,0.851,48443.1284931506,11%,2%,20%,75%,95%,2%,0.92,0.25,0.84,0.85,0.81,0.82,0.74,0.89,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
343,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,321000010244,10X244,10,40.875451,-73.901516,"120 W 231ST ST BRONX, NY 10463",BRONX,10463,"06,07,08",06,08,No,0.85,48443.1284931506,20%,2%,11%,83%,94%,3%,0.93,0.24,0.92,0.88,0.89,0.86,0.84,0.92,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
344,P.S. 246 POE CENTER,321000010246,10X246,10,40.865975,-73.895314,"2641 GRAND CONCOURSE BRONX, NY 10468",BRONX,10468,"0K,01,02,03,04,05,06",0K,06,No,0.88,34941.39,27%,2%,10%,85%,95%,2%,0.92,0.3,0.81,0.82,0.86,0.67,0.84,0.91,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
345,I.S. 254,321000010254,10X254,10,40.858858000000005,-73.889841,"2452 WASHINGTON AVE BRONX, NY 10458",BRONX,10458,"06,07,08",06,08,No,0.885,48443.1284931506,34%,3%,18%,78%,95%,1%,0.91,0.3,0.77,0.83,0.83,0.74,0.76,0.88,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
346,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",321000010279,10X279,10,40.854751,-73.905024,"2100 WALTON AVE BRONX, NY 10453",BRONX,10453,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.9179999999999999,26313.1,29%,3%,17%,79%,96%,0%,0.93,0.26,0.9,0.92,0.88,0.89,0.87,0.93,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
347,P.S./M.S. 280 MOSHOLU PARKWAY,321000010280,10X280,10,40.877179,-73.881546,"3202 STEUBEN AVE BRONX, NY 10467",BRONX,10467,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.8370000000000001,37116.54,12%,11%,9%,74%,83%,5%,0.93,0.22,0.95,0.92,0.96,0.84,0.81,0.94,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
348,P.S. 291,321000010291,10X291,10,40.859165000000004,-73.909733,"2195 ANDREWS AVE BRONX, NY 10453",BRONX,10453,"0K,01,02,03,04",0K,04,No,0.9229999999999999,24753.36,24%,0%,11%,88%,99%,0%,0.91,0.3,0.97,0.96,0.97,0.93,0.86,0.98,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
349,P.S. 306,321000010306,10X306,10,40.851349,-73.910712,"40 W TREMONT AVE BRONX, NY 10453",BRONX,10453,"0K,01,02,03,04,05",0K,05,No,0.91,23044.61,17%,1%,28%,70%,98%,1%,0.92,0.27,0.86,0.76,0.88,0.69,0.84,0.85,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
350,LUISA PINEIRO FUENTES SCHOOL OF SCIENCE AND DISCOVERY,321000010307,10X307,10,40.869145,-73.901836,"124 EAMES PL BRONX, NY 10468",BRONX,10468,"PK,0K,01,02,03,04,05",PK,05,No,0.836,35736.86,25%,8%,8%,82%,91%,1%,0.95,0.16,0.91,0.93,0.9,0.85,0.84,0.96,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
351,BRONX DANCE ACADEMY SCHOOL,321000010308,10X308,10,40.885328,-73.878058,"3617 BAINBRIDGE AVE BRONX, NY 10467",BRONX,10467,"06,07,08",06,08,No,0.8240000000000001,48443.1284931506,6%,2%,21%,77%,97%,1%,0.94,0.18,0.89,0.86,0.86,0.74,0.73,0.86,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
352,P.S. 310 MARBLE HILL,321000010310,10X310,10,40.872481,-73.905299,"260 W KINGSBRIDGE RD BRONX, NY 10463",BRONX,10463,"PK,0K,01,02,03,04,05",PK,05,No,0.8740000000000001,36529.19,15%,1%,9%,85%,95%,3%,0.93,0.21,0.93,0.84,0.92,0.74,0.82,0.86,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
353,P.S. 315 LAB SCHOOL,321000010315,10X315,10,40.857969,-73.903757,"2246 JEROME AVE BRONX, NY 10453",BRONX,10453,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.868,26738.54,16%,1%,16%,82%,98%,1%,0.94,0.19,0.95,0.93,0.8,0.9,0.87,0.89,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
354,THE BRONX SCHOOL OF YOUNG LEADERS,321000010331,10X331,10,40.851349,-73.910712,"40 W TREMONT ST BRONX, NY 10453",BRONX,10453,"06,07,08",06,08,Yes,0.894,48443.1284931506,18%,1%,24%,74%,98%,1%,0.94,0.2,0.85,0.86,0.85,0.81,0.84,0.9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
355,P.S. 340,321000010340,10X340,10,40.869429,-73.897161,"25 W 195TH ST BRONX, NY 10468",BRONX,10468,"0K,01,02,03,04,05",0K,05,No,0.909,33837.87,23%,3%,9%,85%,94%,2%,0.92,0.3,0.9,0.95,0.93,0.86,0.83,0.97,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
356,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,321000011342,10X342,10,40.870295,-73.897019,"2780 RESERVOIR AVE BRONX, NY 10468",BRONX,10468,"06,07,08,09,10,11,12",06,12,No,0.857,48443.1284931506,61%,0%,0%,99%,100%,0%,0.97,0.08,0.91,0.93,0.87,0.88,0.82,0.92,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
357,AMPARK NEIGHBORHOOD,321000010344,10X344,10,40.883022,-73.891672,"3961 HILLMAN AVE BRONX, NY 10463",BRONX,10463,"0K,01,02,03,04,05",0K,05,No,0.42100000000000004,54446.9,3%,5%,13%,60%,73%,20%,0.94,0.11,0.95,0.95,0.94,0.91,0.91,0.96,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
358,P.S. 360,321000010360,10X360,10,40.874718,-73.902209,"2880 KINGSBRIDGE TER BRONX, NY 10463",BRONX,10463,"0K,01,02,03,04,05",0K,05,No,0.794,39138.83,14%,2%,11%,84%,95%,3%,0.91,0.31,0.88,0.82,0.9,0.67,0.79,0.86,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
359,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,321000010363,10X363,10,40.859506,-73.900475,"120 E 184TH ST BRONX, NY 10468",BRONX,10468,"06,07,08",06,08,Yes,0.8859999999999999,48443.1284931506,32%,2%,12%,85%,96%,1%,0.92,0.27,0.92,0.91,0.87,0.9,0.8,0.93,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
360,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),321000010368,10X368,10,40.87956,-73.909674,"2975 TIBBETTS AVE BRONX, NY 10463",BRONX,10463,"06,07,08,09,10,11,12",06,12,No,0.7490000000000001,48443.1284931506,15%,4%,10%,82%,91%,4%,0.94,0.22,0.77,0.73,0.81,0.64,0.71,0.84,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
361,"ELEMENTARY SCHOOL FOR MATH, SCIENCE, AND TECHNOLOGY",321000010382,10X382,10,40.855211,-73.90326400000001,"125 E 181ST ST BRONX, NY 10453",BRONX,10453,"PK,0K,01,02,03,04,05",PK,05,No,0.9179999999999999,23846.2,30%,0%,24%,75%,99%,0%,0.94,0.2,0.91,0.89,0.9,0.85,0.78,0.93,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
362,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,321000010386,10X386,10,40.855211,-73.90326400000001,"125 E 181ST ST BRONX, NY 10453",BRONX,10453,"PK,0K,01,02,03,04,05",PK,05,No,0.9309999999999999,23981.38,29%,1%,15%,83%,98%,1%,0.93,0.23,0.83,0.83,0.89,0.72,0.83,0.86,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
363,M.S. 390,321000010390,10X390,10,40.854366999999996,-73.913024,"1930 ANDREWS AVE BRONX, NY 10453",BRONX,10453,"05,06,07,08",05,08,No,0.9109999999999999,48443.1284931506,26%,1%,13%,85%,98%,1%,0.93,0.24,0.84,0.84,0.82,0.8,0.77,0.86,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
364,THE ANGELO PATRI MIDDLE SCHOOL,321000010391,10X391,10,40.854655,-73.897036,"2225 WEBSTER AVE BRONX, NY 10457",BRONX,10457,"06,07,08",06,08,Yes,0.9109999999999999,48443.1284931506,36%,1%,25%,72%,97%,1%,0.9,0.35,0.86,0.84,0.82,0.78,0.8,0.88,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
365,P.S. 396,321000010396,10X396,10,40.854366999999996,-73.913024,"1930 ANDREWS AVE BRONX, NY 10453",BRONX,10453,"PK,0K,01,02,03,04",PK,04,No,0.893,28539.68,18%,0%,22%,76%,98%,2%,0.93,0.23,0.86,0.87,0.87,0.81,0.87,0.9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
366,CRESTON ACADEMY,321000010447,10X447,10,40.855211,-73.90326400000001,"125 E 181ST ST BRONX, NY 10453",BRONX,10453,"06,07,08",06,08,No,0.898,48443.1284931506,31%,3%,12%,84%,96%,1%,0.92,0.26,0.91,0.93,0.86,0.9,0.87,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
367,EAST FORDHAM ACADEMY FOR THE ARTS,321000011459,10X459,10,40.859506,-73.900475,"120 E 184TH ST BRONX, NY 10468",BRONX,10468,"06,07,08",06,08,No,0.8809999999999999,48443.1284931506,26%,2%,12%,84%,97%,1%,0.92,0.27,0.77,0.78,0.83,0.71,0.78,0.83,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
368,P.S. 016 WAKEFIELD,321100010016,11X016,11,40.90237,-73.854546,"4550 CARPENTER AVE BRONX, NY 10470",BRONX,10470,"PK,0K,01,02,03,04,05",PK,05,No,0.772,45746.42,4%,4%,58%,28%,86%,2%,0.9,0.37,0.9,0.87,0.9,0.81,0.85,0.88,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
369,P.S. 019 JUDITH K. WEISS,321100010019,11X019,11,40.899321,-73.867223,"4318 KATONAH AVE BRONX, NY 10470",BRONX,10470,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.35,62840.53,8%,4%,8%,28%,36%,59%,0.95,0.09,0.96,0.96,0.89,0.94,0.83,0.95,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
370,P.S. 021 PHILIP H. SHERIDAN,321100010021,11X021,11,40.88794,-73.859406,"715 E 225TH ST BRONX, NY 10466",BRONX,10466,"0K,01,02,03,04,05",0K,05,No,0.7829999999999999,36662.41,7%,1%,70%,24%,94%,1%,0.9,0.39,0.88,0.91,0.86,0.76,0.79,0.93,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
371,P.S. 041 GUN HILL ROAD,321100010041,11X041,11,40.874682,-73.86787700000001,"3352 OLINVILLE AVE BRONX, NY 10467",BRONX,10467,"0K,01,02,03,04,05",0K,05,No,0.833,35475.19,9%,1%,53%,43%,96%,2%,0.9,0.39,0.97,0.95,0.94,0.92,0.87,0.96,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
372,P.S. 068 BRONX,321100010068,11X068,11,40.891483,-73.838736,"4011 MONTICELLO AVE BRONX, NY 10466",BRONX,10466,"PK,0K,01,02,03,04,05",PK,05,No,0.617,58477.18,1%,2%,77%,19%,95%,1%,0.93,0.23,0.87,0.81,0.87,0.7,0.82,0.8,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
373,P.S. 076 THE BENNINGTON SCHOOL,321100010076,11X076,11,40.869164000000005,-73.860906,"900 ADEE AVE BRONX, NY 10469",BRONX,10469,"0K,01,02,03,04,05",0K,05,No,0.716,40759.79,13%,3%,45%,42%,87%,8%,0.93,0.25,0.88,0.79,0.88,0.67,0.83,0.85,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
374,P.S. 078 ANNE HUTCHINSON,321100010078,11X078,11,40.878465000000006,-73.85058000000001,"1400 NEEDHAM AVE BRONX, NY 10469",BRONX,10469,"0K,01,02,03,04,05",0K,05,No,0.759,50205.02,4%,1%,72%,22%,94%,4%,0.91,0.34,0.89,0.9,0.91,0.77,0.8,0.89,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
375,P.S. 083 DONALD HERTZ,321100010083,11X083,11,40.849167,-73.858861,"950 RHINELANDER AVE BRONX, NY 10462",BRONX,10462,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.611,51523.99,12%,10%,9%,49%,58%,32%,0.95,0.11,0.85,0.87,0.84,0.76,0.77,0.87,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
376,P.S. 087 BRONX,321100010087,11X087,11,40.895363,-73.845825,"1935 BUSSING AVE BRONX, NY 10466",BRONX,10466,"0K,01,02,03,04,05",0K,05,No,0.688,52080.62,2%,6%,71%,16%,87%,1%,0.94,0.18,0.91,0.85,0.84,0.82,0.82,0.92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
377,P.S. 089 BRONX,321100010089,11X089,11,40.862563,-73.859202,"980 MACE AVE BRONX, NY 10469",BRONX,10469,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.737,42125.55,21%,7%,22%,54%,76%,17%,0.93,0.22,0.88,0.85,0.82,0.82,0.78,0.87,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
378,P.S. 096 RICHARD RODGERS,321100010096,11X096,11,40.861185,-73.868521,"2385 OLINVILLE AVE BRONX, NY 10467",BRONX,10467,"0K,01,02,03,04,05",0K,05,No,0.774,38623.61,8%,4%,25%,61%,86%,9%,0.91,0.32,0.95,0.94,0.96,0.86,0.82,0.94,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
379,P.S. 097 BRONX,321100010097,11X097,11,40.863071999999995,-73.846947,"1375 MACE AVE BRONX, NY 10469",BRONX,10469,"PK,0K,01,02,03,04,05",PK,05,No,0.541,66488.21,4%,17%,28%,36%,65%,16%,0.94,0.2,0.93,0.81,0.92,0.68,0.87,0.86,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
380,P.S. 103 HECTOR FONTANEZ,321100010103,11X103,11,40.892319,-73.861898,"4125 CARPENTER AVE BRONX, NY 10466",BRONX,10466,"0K,01,02,03,04,05",0K,05,No,0.813,32671.09,18%,3%,53%,37%,90%,3%,0.91,0.35,0.94,0.94,0.94,0.88,0.81,0.95,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
381,P.S. 105 SEN ABRAHAM BERNSTEIN,321100010105,11X105,11,40.852767,-73.866401,"725 BRADY AVE BRONX, NY 10462",BRONX,10462,"0K,01,02,03,04,05",0K,05,No,0.802,41002.93,20%,8%,11%,66%,77%,13%,0.93,0.23,0.88,0.77,0.88,0.64,0.73,0.8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
382,P.S. 106 PARKCHESTER,321100010106,11X106,11,40.837105,-73.85484,"2120 ST RAYMOND'S AVE BRONX, NY 10462",BRONX,10462,"PK,0K,01,02,03,04,05",PK,05,No,0.706,44552.48,14%,34%,26%,35%,61%,4%,0.93,0.23,0.94,0.92,0.92,0.85,0.82,0.94,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
383,P.S. 108 PHILIP J. ABINANTI,321100010108,11X108,11,40.854535,-73.852919,"1166 NEILL AVE BRONX, NY 10461",BRONX,10461,"0K,01,02,03,04,05",0K,05,No,0.55,53439.93,11%,11%,7%,44%,50%,37%,0.94,0.17,0.92,0.8,0.93,0.67,0.79,0.84,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
384,P.S. 111 SETON FALLS,321100010111,11X111,11,40.884355,-73.839263,"3740 BAYCHESTER AVE BRONX, NY 10466",BRONX,10466,"PK,0K,01,02,03,04,05",PK,05,No,0.779,39415.18,8%,0%,61%,36%,97%,1%,0.91,0.34,0.78,0.64,0.79,0.5,0.77,0.73,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
385,P.S. 112 BRONXWOOD,321100010112,11X112,11,40.884792,-73.84399499999999,"1925 SCHEIFFELIN AVE BRONX, NY 10466",BRONX,10466,"PK,0K,01,02,03,04,05",PK,05,Yes,0.904,26709.85,5%,0%,48%,50%,98%,2%,0.91,0.44,0.9,0.94,0.91,0.87,0.85,0.96,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
386,P.S. 121 THROOP,321100010121,11X121,11,40.866944000000004,-73.85046700000001,"2750 THROOP AVE BRONX, NY 10469",BRONX,10469,"PK,0K,01,02,03,04,05",PK,05,No,0.6659999999999999,44929.61,6%,7%,61%,26%,88%,4%,0.93,0.26,0.91,0.83,0.95,0.66,0.8,0.85,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
387,J.H.S. 127 THE CASTLE HILL,321100010127,11X127,11,40.838494,-73.853201,"1560 PURDY ST BRONX, NY 10462",BRONX,10462,"06,07,08",06,08,No,0.716,48443.1284931506,18%,31%,23%,41%,64%,4%,0.94,0.17,0.9,0.93,0.84,0.89,0.76,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
388,J.H.S. 144 MICHELANGELO,321100010144,11X144,11,40.864290000000004,-73.836566,"2545 GUNTHER AVE BRONX, NY 10469",BRONX,10469,"06,07,08",06,08,No,0.691,48443.1284931506,7%,3%,65%,29%,94%,2%,0.9,0.33,0.89,0.91,0.83,0.84,0.73,0.86,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
389,P.S. 153 HELEN KELLER,321100010153,11X153,11,40.873045,-73.833345,"650 BAYCHESTER AVE BRONX, NY 10475",BRONX,10475,"0K,01,02,03,04,05",0K,05,No,0.44299999999999995,47216.26,1%,9%,58%,25%,84%,5%,0.95,0.15,0.9,0.91,0.9,0.84,0.85,0.96,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
390,P.S. 160 WALT DISNEY,321100010160,11X160,11,40.864136,-73.82396,"4140 HUTCHNSN RVR PKWY E BRONX, NY 10475",BRONX,10475,"0K,01,02,03,04,05",0K,05,No,0.512,51302.5,6%,2%,60%,33%,93%,2%,0.94,0.18,0.91,0.9,0.93,0.82,0.83,0.94,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
391,BAYCHESTER ACADEMY,321100010169,11X169,11,40.880961,-73.839642,"3500 EDSON AVE BRONX, NY 10466",BRONX,10466,"PK,0K,01,02,03,04,05",PK,05,No,0.672,54024.91,3%,1%,72%,21%,93%,2%,0.94,0.21,0.96,0.93,0.96,0.88,0.86,0.91,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
392,P.S. 175 CITY ISLAND,321100010175,11X175,11,40.843790000000006,-73.78469100000001,"200 CITY ISLAND AVE BRONX, NY 10464",BRONX,10464,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.247,73103.77,2%,6%,9%,29%,38%,54%,0.95,0.13,0.93,0.96,0.85,0.88,0.87,0.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
393,P.S. 178 - DR. SELMAN WAKSMAN,321100010178,11X178,11,40.875146,-73.833095,"850 BAYCHESTER AVE BRONX, NY 10475",BRONX,10475,"0K,01,02,03,04,05",0K,05,No,0.535,44313.87,3%,2%,64%,27%,91%,4%,0.95,0.15,0.93,0.83,0.88,0.75,0.78,0.88,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
394,M.S. 180 DR. DANIEL HALE WILLIAMS,321100010180,11X180,11,40.873204,-73.832178,"700 BAYCHESTER AVE BRONX, NY 10475",BRONX,10475,"06,07,08",06,08,No,0.504,48443.1284931506,1%,3%,69%,23%,92%,3%,0.95,0.13,0.87,0.94,0.86,0.9,0.94,0.94,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
395,I.S. 181 PABLO CASALS,321100010181,11X181,11,40.874988,-73.832178,"800 BAYCHESTER AVE BRONX, NY 10475",BRONX,10475,"06,07,08",06,08,No,0.534,48443.1284931506,3%,5%,63%,26%,89%,4%,0.93,0.21,0.87,0.9,0.86,0.84,0.77,0.91,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
396,CORNERSTONE ACADEMY FOR SOCIAL ACTION,321100010189,11X189,11,40.883064000000005,-73.830908,"3441 STEENWICK AVE BRONX, NY 10475",BRONX,10475,"PK,0K,01,02,03,04,05",PK,05,No,0.742,43493.31,4%,0%,54%,41%,96%,2%,0.92,0.3,0.88,0.92,0.84,0.88,0.84,0.94,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
397,P.S./M.S. 194,321100010194,11X194,11,40.835236,-73.846547,"2365 WATERBURY AVE BRONX, NY 10462",BRONX,10462,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.764,45253.24,14%,33%,8%,53%,61%,4%,0.95,0.16,0.92,0.87,0.85,0.79,0.76,0.88,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
398,NORTH BRONX SCHOOL OF EMPOWERMENT,321100010287,11X287,11,40.880634,-73.860155,"3710 BARNES AVE BRONX, NY 10467",BRONX,10467,"06,07,08,SE",06,08,No,0.737,48443.1284931506,8%,3%,58%,33%,92%,1%,0.89,0.39,0.86,0.84,0.78,0.84,0.73,0.88,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
399,THE YOUNG SCHOLARS ACADEMY OF THE BRONX,321100010289,11X289,11,40.880634,-73.860155,"3710 BARNES AVE BRONX, NY 10467",BRONX,10467,"06,07,08,SE",06,08,Yes,0.731,48443.1284931506,12%,2%,70%,25%,95%,2%,0.91,0.33,0.9,0.9,0.74,0.82,0.75,0.88,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
400,BRONX GREEN MIDDLE SCHOOL,321100010326,11X326,11,40.86206,-73.864588,"2441 WALLACE AVE BRONX, NY 10467",BRONX,10467,"06,07,08",06,08,No,0.778,48443.1284931506,16%,8%,26%,57%,83%,9%,0.92,0.27,0.91,0.92,0.85,0.88,0.78,0.93,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
401,BRONX ALLIANCE MIDDLE SCHOOL,321100010355,11X355,11,40.886043,-73.840576,"3750 BAYCHESTER AVE BRONX, NY 10466",BRONX,10466,"06,07,08",06,08,No,0.7290000000000001,48443.1284931506,7%,5%,61%,31%,92%,2%,0.93,0.26,0.84,0.89,0.82,0.82,0.84,0.92,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
402,LEADERS OF TOMORROW,321100010370,11X370,11,40.880634,-73.860155,"3710 BARNES AVE BRONX, NY 10467",BRONX,10467,"06,07,08",06,08,Yes,0.7709999999999999,48443.1284931506,19%,4%,50%,40%,90%,3%,0.88,0.46,0.93,0.88,0.81,0.88,0.77,0.91,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
